timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
45600;3248.0;127.0;3121.0
45700;3290.0;169.0;3121.0
45800;3262.0;141.0;3121.0
45900;3170.0;169.0;3001.0
46000;3344.0;183.0;3161.0
46100;3194.0;113.0;3081.0
46200;3370.0;169.0;3201.0
46300;3272.0;71.0;3201.0
46400;3490.0;169.0;3321.0
46500;3464.5;263.5;3201.0
46600;3360.0;159.0;3201.0
46700;3360.0;159.0;3201.0
46800;3360.0;159.0;3201.0
46900;3360.0;159.0;3201.0
47000;3343.0;102.0;3241.0
47100;3626.5;225.5;3401.0
47200;3440.0;159.0;3281.0
47300;3487.5;206.5;3281.0
47400;3320.0;159.0;3161.0
47500;3541.0;140.0;3401.0
47600;3541.0;140.0;3401.0
47700;3541.0;140.0;3401.0
47800;3421.0;140.0;3281.0
47900;3449.5;168.5;3281.0
48000;3461.0;140.0;3321.0
48100;3861.0;140.0;3721.0
48200;3482.0;121.0;3361.0
48300;3501.0;140.0;3361.0
48400;3510.5;149.5;3361.0
48500;3501.0;140.0;3361.0
48600;3501.0;140.0;3361.0
48700;3409.5;168.5;3241.0
48800;3381.0;140.0;3241.0
48900;3520.0;159.0;3361.0
49000;3560.0;159.0;3401.0
49100;3600.0;159.0;3441.0
49200;3600.0;159.0;3441.0
49300;3701.0;140.0;3561.0
49400;3515.0;194.0;3321.0
49500;3600.0;159.0;3441.0
49600;3580.0;139.0;3441.0
49700;3590.0;149.0;3441.0
49800;3600.0;159.0;3441.0
49900;3615.0;174.0;3441.0
50000;3640.0;159.0;3481.0
50100;3800.0;159.0;3641.0
50200;3810.0;169.0;3641.0
50300;3565.0;164.0;3401.0
50400;3800.0;159.0;3641.0
50500;3670.0;149.0;3521.0
50600;3670.0;149.0;3521.0
50700;3670.0;149.0;3521.0
50800;3670.0;149.0;3521.0
50900;3685.0;164.0;3521.0
51000;3695.0;134.0;3561.0
51100;3750.0;149.0;3601.0
51200;3640.0;159.0;3481.0
51300;3640.0;159.0;3481.0
51400;3670.0;189.0;3481.0
51500;3770.0;169.0;3601.0
51600;3760.0;159.0;3601.0
51700;3870.0;149.0;3721.0
51800;3770.0;169.0;3601.0
51900;3625.0;144.0;3481.0
52000;3640.0;159.0;3481.0
52100;3850.0;169.0;3681.0
52200;3840.0;159.0;3681.0
52300;3950.0;149.0;3801.0
52400;3830.0;149.0;3681.0
52500;3830.0;149.0;3681.0
52600;4230.0;149.0;4081.0
52700;3830.0;149.0;3681.0
52800;3820.0;139.0;3681.0
52900;3820.0;139.0;3681.0
53000;3740.0;139.0;3601.0
53100;3910.0;149.0;3761.0
53200;4260.0;139.0;4121.0
53300;3790.0;149.0;3641.0
53400;4030.0;149.0;3881.0
53500;3895.0;134.0;3761.0
53600;3470.0;149.0;3321.0
53700;3920.0;159.0;3761.0
53800;3835.0;74.0;3761.0
53900;4036.0;155.0;3881.0
54000;4076.0;155.0;3921.0
54100;4049.0;128.0;3921.0
54200;4116.0;155.0;3961.0
54300;3858.0;137.0;3721.0
54400;3978.0;137.0;3841.0
54500;3978.0;137.0;3841.0
54600;3978.0;137.0;3841.0
54700;4005.0;164.0;3841.0
54800;3858.0;137.0;3721.0
54900;3978.0;137.0;3841.0
55000;4018.0;137.0;3881.0
