rank,name,family,lookback,entry,exit,direction,target,total_pnl,day0,day1,day2,max_abs_pos,turnover,fills,time_at_limit_pct
653,ema_diff_trend,ema_diff,20,2.0,0.0,1,100,-498076.0,-46417.0,-401694.0,-49965.0,100,213259,12067,69.68
654,momentum_trend,momentum,200,12.0,0.0,1,100,-503245.0,574193.0,-376751.0,-700687.0,100,20262,1186,59.46
655,mid_z_trend,mid_z,500,1.25,0.25,1,150,-503425.0,989568.0,-202153.0,-1290840.0,150,44416,2521,60.35
656,mid_z_revert,mid_z,200,1.25,0.5,-1,50,-518779.0,-286052.0,-109645.0,-123082.0,50,41289,2817,58.05
657,mid_z_revert,mid_z,200,1.0,0.25,-1,50,-520959.0,-286369.0,-112010.0,-122580.0,50,41435,2785,69.93
658,imbalance_z_revert,imbalance_z,100,2.0,0.0,-1,200,-522798.0,-816646.0,427774.0,-133926.0,200,43455,2923,8.13
659,mid_z_revert,mid_z,500,1.0,0.25,-1,200,-523161.0,-1817367.0,-165790.0,1459996.0,200,68522,3933,64.2
660,imbalance_z_revert,imbalance_z,100,0.75,0.0,-1,200,-523998.0,-818803.0,428731.0,-133926.0,200,43455,2924,8.23
661,imbalance_z_revert,imbalance_z,100,1.0,0.0,-1,200,-523998.0,-818803.0,428731.0,-133926.0,200,43455,2924,8.23
662,imbalance_z_revert,imbalance_z,100,1.5,0.0,-1,200,-523998.0,-818803.0,428731.0,-133926.0,200,43455,2924,8.23
663,mid_z_trend,mid_z,500,1.0,0.5,1,100,-524880.0,490927.0,-194536.0,-821271.0,100,51478,3057,60.07
664,momentum_revert,momentum,50,8.0,0.0,-1,200,-525129.0,-1878589.0,-28458.0,1381918.0,200,77250,4332,38.4
665,mid_z_trend,mid_z,500,0.75,0.25,1,100,-525473.0,488664.0,-210841.0,-803296.0,100,51342,3050,72.79
666,momentum_trend,momentum,500,8.0,0.0,1,150,-531515.0,1010564.0,-272703.0,-1269376.0,150,31705,1793,71.82
667,mid_z_revert,mid_z,500,1.25,0.5,-1,200,-534560.0,-1814627.0,-166976.0,1447043.0,200,69398,3989,51.53
668,imbalance_z_trend,imbalance_z,20,2.0,0.0,1,100,-540689.0,-89807.0,-381677.0,-69205.0,100,26204,1540,0.94
669,ema_diff_revert,ema_diff,200,3.0,0.0,-1,50,-541121.0,-275708.0,-260856.0,-4557.0,50,38243,2333,94.51
670,mid_z_trend,mid_z,200,0.75,0.5,1,100,-541770.0,294338.0,-385627.0,-450481.0,100,122423,7248,66.09
671,momentum_revert,momentum,100,6.0,0.0,-1,50,-547368.0,-237731.0,-230103.0,-79534.0,50,27154,1768,73.59
672,momentum_trend,momentum,20,4.0,0.0,1,50,-548585.0,-62083.0,-240378.0,-246124.0,50,74905,4726,60.9
673,mid_z_trend,mid_z,200,0.75,0.5,1,50,-550181.0,-59625.0,-226183.0,-264373.0,50,75665,4947,68.21
674,imbalance_z_trend,imbalance_z,20,1.5,0.0,1,100,-552851.0,-95523.0,-385790.0,-71538.0,100,27364,1606,1.1
675,imbalance_z_trend,imbalance_z,20,0.75,0.0,1,100,-553848.0,-96220.0,-386566.0,-71062.0,100,27516,1614,1.17
676,imbalance_z_trend,imbalance_z,20,1.0,0.0,1,100,-553848.0,-96220.0,-386566.0,-71062.0,100,27516,1614,1.17
677,mid_z_trend,mid_z,50,1.25,0.25,1,50,-558649.0,-113472.0,-262114.0,-183063.0,50,90748,5907,65.06
678,momentum_trend,momentum,20,2.0,0.0,1,100,-561216.0,26003.0,37733.0,-624952.0,100,195848,11226,67.19
679,momentum_trend,momentum,200,8.0,0.0,1,100,-569064.0,551543.0,-390379.0,-730228.0,100,27596,1610,71.33
680,momentum_revert,momentum,500,6.0,0.0,-1,150,-569313.0,-1235806.0,-379307.0,1045800.0,150,38359,2176,75.86
681,mid_z_trend,mid_z,50,1.5,0.25,1,50,-571867.0,-75799.0,-246814.0,-249254.0,50,78317,5136,60.85
682,mid_z_trend,mid_z,500,1.5,0.25,1,200,-574398.0,1462699.0,-221197.0,-1815900.0,200,47352,2685,52.07
683,momentum_trend,momentum,10,4.0,0.0,1,50,-580323.0,-132053.0,-139910.0,-308360.0,50,93692,5933,44.45
684,momentum_trend,momentum,10,6.0,0.0,1,50,-580835.0,-145915.0,-175221.0,-259699.0,50,47357,3053,23.63
685,mid_z_trend,mid_z,10,0.75,0.0,1,200,-585472.0,31424.0,-627415.0,10519.0,200,489307,26803,39.31
686,mid_z_revert,mid_z,500,0.75,0.25,-1,150,-590197.0,-1341014.0,-189119.0,939936.0,150,70644,4062,71.31
687,mid_z_revert,mid_z,500,1.0,0.5,-1,150,-590684.0,-1334345.0,-185200.0,928861.0,150,70364,4057,58.57
688,mid_z_trend,mid_z,500,1.0,0.25,1,150,-595558.0,963325.0,-238948.0,-1319935.0,150,53842,3055,65.52
689,momentum_revert,momentum,50,8.0,0.0,-1,150,-600594.0,-1344553.0,-178015.0,921974.0,150,63226,3568,41.55
690,momentum_trend,momentum,500,4.0,0.0,1,150,-600886.0,960835.0,-197846.0,-1363875.0,150,49598,2791,81.38
691,mid_z_trend,mid_z,500,1.25,0.5,1,150,-602267.0,963304.0,-217739.0,-1347832.0,150,54646,3096,52.72
692,momentum_revert,momentum,20,6.0,0.0,-1,50,-604916.0,-308917.0,-145047.0,-150952.0,50,46953,3067,43.37
693,momentum_trend,momentum,50,8.0,0.0,1,150,-611856.0,947084.0,-227292.0,-1331648.0,150,63166,3535,41.23
694,momentum_trend,momentum,500,6.0,0.0,1,200,-614620.0,1461400.0,-224407.0,-1851613.0,200,46954,2621,74.53
695,momentum_trend,momentum,100,8.0,0.0,1,100,-614679.0,536070.0,-793100.0,-357649.0,100,37756,2212,61.98
696,mid_z_revert,mid_z,100,2.0,0.25,-1,50,-615224.0,-269223.0,-246595.0,-99406.0,50,33986,2346,49.43
697,momentum_revert,momentum,100,4.0,0.0,-1,50,-625238.0,-266775.0,-253182.0,-105281.0,50,35894,2295,81.26
698,momentum_trend,momentum,200,6.0,0.0,1,100,-625875.0,533359.0,-414175.0,-745059.0,100,33988,1977,77.99
699,imbalance_z_trend,imbalance_z,100,2.0,0.0,1,100,-626275.0,-100317.0,-564539.0,38581.0,100,33466,1861,17.87
700,imbalance_z_trend,imbalance_z,100,0.75,0.0,1,100,-626308.0,-100344.0,-564545.0,38581.0,100,33466,1862,18.01
701,imbalance_z_trend,imbalance_z,100,1.0,0.0,1,100,-626308.0,-100344.0,-564545.0,38581.0,100,33466,1862,18.01
702,imbalance_z_trend,imbalance_z,100,1.5,0.0,1,100,-626308.0,-100344.0,-564545.0,38581.0,100,33466,1862,18.01
703,momentum_trend,momentum,10,8.0,0.0,1,100,-626349.0,-96128.0,-115782.0,-414439.0,100,31073,1835,7.38
704,ema_diff_revert,ema_diff,10,8.0,0.0,-1,150,-627816.0,-1208496.0,663937.0,-83257.0,150,15220,879,23.13
705,mid_z_revert,mid_z,200,1.0,0.5,-1,50,-630993.0,-322936.0,-147168.0,-160889.0,50,53057,3578,62.95
706,mid_z_trend,mid_z,500,1.5,0.5,1,200,-632706.0,1444033.0,-217148.0,-1859591.0,200,54580,3092,45.09
707,mid_z_trend,mid_z,20,1.5,0.0,1,50,-634220.0,-157676.0,-287957.0,-188587.0,50,93922,5594,81.48
708,mid_z_trend,mid_z,100,0.75,0.5,1,50,-641397.0,-198335.0,-183468.0,-259594.0,50,112215,7306,68.08
709,mid_z_revert,mid_z,100,2.0,0.5,-1,50,-643233.0,-277503.0,-255974.0,-109756.0,50,37476,2599,42.74
710,ema_diff_trend,ema_diff,20,3.0,0.0,1,50,-645633.0,-146535.0,-316100.0,-182998.0,50,96464,5715,82.15
711,ema_diff_revert,ema_diff,50,8.0,0.0,-1,50,-645875.0,-242617.0,-222084.0,-181174.0,50,24981,1542,86.52
712,mid_z_trend,mid_z,20,0.75,0.0,1,100,-647277.0,-112811.0,-442973.0,-91493.0,100,229983,13057,71.61
713,ema_diff_revert,ema_diff,200,2.0,0.0,-1,50,-649202.0,-309092.0,-297648.0,-42462.0,50,49583,3028,94.15
714,imbalance_trend,imbalance,1,0.05,0.0,1,50,-654255.0,-232787.0,-217032.0,-204436.0,50,68290,4091,0.06
715,mid_z_revert,mid_z,200,0.75,0.25,-1,50,-658439.0,-327658.0,-171395.0,-159386.0,50,53833,3600,75.07
716,mid_z_trend,mid_z,50,1.5,0.25,1,100,-662329.0,234236.0,-435893.0,-460672.0,100,136111,7997,55.56
717,imbalance_trend,imbalance,1,0.05,0.0,1,100,-662972.0,-235582.0,-221019.0,-206371.0,84,69138,4119,0.0
718,imbalance_trend,imbalance,1,0.05,0.0,1,150,-662972.0,-235582.0,-221019.0,-206371.0,84,69138,4119,0.0
719,imbalance_trend,imbalance,1,0.05,0.0,1,200,-662972.0,-235582.0,-221019.0,-206371.0,84,69138,4119,0.0
720,mid_z_trend,mid_z,200,0.75,0.25,1,200,-663153.0,1198567.0,-481013.0,-1380707.0,200,145781,8196,68.3
721,imbalance_z_trend,imbalance_z,20,2.0,0.0,1,150,-665510.0,-90938.0,-502997.0,-71575.0,150,26714,1561,0.28
722,imbalance_z_trend,imbalance_z,20,2.0,0.0,1,200,-667459.0,-91585.0,-502997.0,-72877.0,192,26886,1569,0.0
723,mid_z_trend,mid_z,500,1.25,0.25,1,200,-674956.0,1436286.0,-264883.0,-1846359.0,200,57014,3242,58.97
724,imbalance_z_trend,imbalance_z,50,0.75,0.0,1,100,-675149.0,-114232.0,-768664.0,207747.0,100,34747,1983,9.43
725,imbalance_z_trend,imbalance_z,50,1.0,0.0,1,100,-675149.0,-114232.0,-768664.0,207747.0,100,34747,1983,9.43
726,imbalance_z_trend,imbalance_z,50,1.5,0.0,1,100,-675149.0,-114232.0,-768664.0,207747.0,100,34747,1983,9.43
727,imbalance_z_trend,imbalance_z,20,1.5,0.0,1,150,-677881.0,-96730.0,-507362.0,-73789.0,150,27976,1630,0.28
728,mid_z_revert,mid_z,100,1.25,0.0,-1,50,-678654.0,-250577.0,-231673.0,-196404.0,50,28263,1744,93.92
729,imbalance_z_trend,imbalance_z,20,0.75,0.0,1,150,-679128.0,-97677.0,-508138.0,-73313.0,150,28148,1638,0.28
730,imbalance_z_trend,imbalance_z,20,1.0,0.0,1,150,-679128.0,-97677.0,-508138.0,-73313.0,150,28148,1638,0.28
731,imbalance_z_trend,imbalance_z,20,1.5,0.0,1,200,-679830.0,-97377.0,-507362.0,-75091.0,192,28148,1638,0.0
732,imbalance_z_trend,imbalance_z,20,0.75,0.0,1,200,-681077.0,-98324.0,-508138.0,-74615.0,192,28320,1646,0.0
733,imbalance_z_trend,imbalance_z,20,1.0,0.0,1,200,-681077.0,-98324.0,-508138.0,-74615.0,192,28320,1646,0.0
734,momentum_revert,momentum,10,6.0,0.0,-1,150,-687589.0,-586718.0,152098.0,-252969.0,150,86693,4901,10.84
735,imbalance_z_trend,imbalance_z,50,2.0,0.0,1,100,-692788.0,-135600.0,-768677.0,211489.0,100,34239,1957,9.46
736,mid_z_revert,mid_z,500,0.75,0.5,-1,100,-694344.0,-868256.0,-217032.0,390944.0,100,77380,4692,65.97
737,ema_diff_revert,ema_diff,500,1.0,0.0,-1,100,-697970.0,-873723.0,-240374.0,416127.0,100,75586,4344,92.33
738,mid_z_trend,mid_z,50,1.5,0.5,1,50,-700177.0,-117365.0,-287116.0,-295696.0,50,91983,6103,52.67
739,mid_z_revert,mid_z,500,1.0,0.5,-1,200,-702121.0,-1869582.0,-223491.0,1390952.0,200,87202,5016,57.3
740,mid_z_revert,mid_z,500,0.75,0.25,-1,200,-702871.0,-1878299.0,-230735.0,1406163.0,200,88112,5055,69.86
741,imbalance_revert,imbalance,1,0.05,0.0,-1,50,-704831.0,-252352.0,-231733.0,-220746.0,50,80656,5470,0.48
742,mid_z_trend,mid_z,50,1.0,0.25,1,50,-707095.0,-163175.0,-309500.0,-234420.0,50,106304,6873,69.33
743,mid_z_revert,mid_z,50,2.0,0.25,-1,50,-707268.0,-348721.0,-182289.0,-176258.0,50,59105,3979,49.33
744,ema_diff_revert,ema_diff,200,5.0,0.0,-1,200,-710079.0,-1888858.0,-218753.0,1397532.0,200,84198,4690,84.24
745,mid_z_revert,mid_z,500,2.0,0.0,-1,100,-712754.0,-658593.0,-662052.0,607891.0,100,9695,565,92.41
746,mid_z_trend,mid_z,200,0.75,0.0,1,150,-716894.0,936534.0,-304972.0,-1348456.0,150,63074,3489,88.07
747,mid_z_revert,mid_z,50,2.0,0.0,-1,50,-721007.0,-268751.0,-253749.0,-198507.0,50,32851,2007,86.52
748,ema_diff_trend,ema_diff,20,1.0,0.0,1,150,-721279.0,-52313.0,-380582.0,-288384.0,150,363493,20106,61.44
749,imbalance_revert,imbalance,1,0.05,0.0,-1,100,-721427.0,-258495.0,-238483.0,-224449.0,99,82390,5558,0.0
750,imbalance_revert,imbalance,1,0.05,0.0,-1,150,-721427.0,-258495.0,-238483.0,-224449.0,99,82390,5558,0.0
751,imbalance_revert,imbalance,1,0.05,0.0,-1,200,-721427.0,-258495.0,-238483.0,-224449.0,99,82390,5558,0.0
752,mid_z_revert,mid_z,100,1.0,0.0,-1,50,-727317.0,-266760.0,-248026.0,-212531.0,50,33719,2072,93.59
753,momentum_trend,momentum,200,4.0,0.0,1,100,-730407.0,509076.0,-475642.0,-763841.0,100,44178,2548,83.74
754,mid_z_trend,mid_z,20,1.0,0.0,1,100,-732935.0,-20530.0,-336969.0,-375436.0,100,201414,11440,70.69
755,mid_z_revert,mid_z,100,1.5,0.25,-1,50,-733317.0,-308808.0,-286567.0,-137942.0,50,46476,3149,60.65
756,ema_diff_revert,ema_diff,100,5.0,0.0,-1,50,-738295.0,-268487.0,-250345.0,-219463.0,50,35191,2166,91.95
757,ema_diff_trend,ema_diff,500,1.0,0.0,1,100,-740096.0,427662.0,-323067.0,-844691.0,100,74986,4252,92.32
758,mid_z_trend,mid_z,50,1.25,0.5,1,50,-743527.0,-178151.0,-323911.0,-241465.0,50,110252,7247,57.05
759,mid_z_trend,mid_z,500,1.0,0.5,1,150,-748945.0,920018.0,-269040.0,-1399923.0,150,69812,3954,58.55
760,imbalance_z_trend,imbalance_z,200,0.75,0.0,1,100,-750727.0,-95830.0,-693129.0,38232.0,100,31709,1738,24.57
761,imbalance_z_trend,imbalance_z,200,1.0,0.0,1,100,-750727.0,-95830.0,-693129.0,38232.0,100,31709,1738,24.57
762,imbalance_z_trend,imbalance_z,200,1.5,0.0,1,100,-750727.0,-95830.0,-693129.0,38232.0,100,31709,1738,24.57
763,imbalance_z_trend,imbalance_z,200,2.0,0.0,1,100,-750727.0,-95830.0,-693129.0,38232.0,100,31709,1738,24.57
764,momentum_revert,momentum,50,6.0,0.0,-1,50,-755548.0,-277334.0,-257512.0,-220702.0,50,36479,2382,64.77
765,mid_z_trend,mid_z,500,0.75,0.25,1,150,-757734.0,918382.0,-298562.0,-1377554.0,150,70246,3975,71.3
766,mid_z_trend,mid_z,50,0.75,0.25,1,50,-761380.0,-235227.0,-247247.0,-278906.0,50,125995,8075,73.54
767,mid_z_trend,mid_z,20,1.25,0.0,1,50,-763362.0,-192407.0,-339798.0,-231157.0,50,107560,6427,83.3
768,mid_z_trend,mid_z,50,1.25,0.5,1,100,-767304.0,79515.0,-566175.0,-280644.0,100,183611,10847,52.98
769,mid_z_revert,mid_z,50,2.0,0.5,-1,50,-768568.0,-368568.0,-200654.0,-199346.0,50,65953,4501,41.46
770,mid_z_trend,mid_z,500,0.75,0.5,1,100,-768823.0,419162.0,-280010.0,-907975.0,100,76556,4544,66.01
771,ema_diff_trend,ema_diff,50,1.0,0.0,1,50,-774341.0,-216928.0,-252403.0,-305010.0,50,125239,7414,88.41
772,ema_diff_trend,ema_diff,10,2.0,0.0,1,150,-777853.0,114422.0,-240144.0,-652131.0,150,321369,17758,49.73
773,ema_diff_trend,ema_diff,10,3.0,0.0,1,100,-782958.0,98349.0,-294140.0,-587167.0,100,179890,10143,57.69
774,mid_z_trend,mid_z,500,1.0,0.25,1,200,-784464.0,1400744.0,-306141.0,-1879067.0,200,68294,3883,64.21
775,mid_z_trend,mid_z,500,1.25,0.5,1,200,-786836.0,1403812.0,-280608.0,-1910040.0,200,69042,3912,51.46
776,mid_z_revert,mid_z,100,0.75,0.0,-1,50,-793342.0,-285397.0,-268529.0,-239416.0,50,40679,2501,93.46
777,mid_z_trend,mid_z,10,2.0,0.0,1,50,-794030.0,-188689.0,-356975.0,-248366.0,50,110244,6561,61.43
778,mid_z_trend,mid_z,50,1.0,0.5,1,100,-796452.0,-35551.0,-669878.0,-91023.0,100,216788,12763,57.32
779,momentum_revert,momentum,100,2.0,0.0,-1,50,-797844.0,-317630.0,-313170.0,-167044.0,50,54006,3402,88.18
780,mid_z_revert,mid_z,100,1.5,0.5,-1,50,-800179.0,-335501.0,-305585.0,-159093.0,50,54230,3714,53.84
781,imbalance_z_trend,imbalance_z,50,0.75,0.0,1,150,-817572.0,-122252.0,-897311.0,201991.0,150,38115,2124,4.36
782,imbalance_z_trend,imbalance_z,50,1.0,0.0,1,150,-817572.0,-122252.0,-897311.0,201991.0,150,38115,2124,4.36
783,imbalance_z_trend,imbalance_z,50,1.5,0.0,1,150,-817572.0,-122252.0,-897311.0,201991.0,150,38115,2124,4.36
784,imbalance_z_trend,imbalance_z,50,0.75,0.0,1,200,-825083.0,-124969.0,-900445.0,200331.0,200,39391,2186,1.64
785,imbalance_z_trend,imbalance_z,50,1.0,0.0,1,200,-825083.0,-124969.0,-900445.0,200331.0,200,39391,2186,1.64
786,imbalance_z_trend,imbalance_z,50,1.5,0.0,1,200,-825083.0,-124969.0,-900445.0,200331.0,200,39391,2186,1.64
787,ema_diff_revert,ema_diff,50,5.0,0.0,-1,50,-831913.0,-301502.0,-281740.0,-248671.0,50,44105,2696,88.78
788,imbalance_z_trend,imbalance_z,50,2.0,0.0,1,150,-836565.0,-144015.0,-897029.0,204479.0,150,37613,2099,3.97
789,momentum_trend,momentum,50,12.0,0.0,1,100,-836905.0,-46439.0,-91282.0,-699184.0,100,20039,1184,22.36
790,ema_diff_revert,ema_diff,200,1.0,0.0,-1,50,-837442.0,-363761.0,-365533.0,-108148.0,50,69365,4206,93.69
791,imbalance_z_trend,imbalance_z,50,2.0,0.0,1,200,-841385.0,-146551.0,-898683.0,203849.0,200,38745,2153,1.62
792,mid_z_revert,mid_z,50,1.5,0.0,-1,50,-842389.0,-307526.0,-293224.0,-241639.0,50,45573,2791,90.0
793,ema_diff_revert,ema_diff,500,1.0,0.0,-1,150,-849174.0,-1430542.0,-283267.0,864635.0,150,98368,5514,90.22
794,mid_z_trend,mid_z,500,1.5,0.0,1,100,-855847.0,575356.0,-734946.0,-696257.0,100,14857,852,92.87
795,mid_z_trend,mid_z,50,1.5,0.5,1,100,-857694.0,165196.0,-505212.0,-517678.0,100,157435,9320,48.45
796,mid_z_trend,mid_z,200,2.0,0.0,1,100,-858630.0,561722.0,-720581.0,-699771.0,100,19653,1127,88.54
797,mid_z_trend,mid_z,50,0.75,0.5,1,100,-863424.0,-198433.0,-455145.0,-209846.0,100,260599,15285,61.66
798,ema_diff_trend,ema_diff,500,2.0,0.0,1,100,-864059.0,467902.0,-521643.0,-810318.0,100,58869,3345,92.73
799,momentum_revert,momentum,50,4.0,0.0,-1,50,-864934.0,-306891.0,-298000.0,-260043.0,50,47989,3096,75.2
800,momentum_revert,momentum,20,4.0,0.0,-1,50,-866511.0,-394288.0,-242271.0,-229952.0,50,75225,4800,61.14
801,mid_z_trend,mid_z,20,1.25,0.25,1,150,-869249.0,34996.0,-621178.0,-283067.0,150,339253,18882,43.15
802,momentum_revert,momentum,500,6.0,0.0,-1,100,-872841.0,-724166.0,-706958.0,558283.0,100,28995,1702,77.8
803,mid_z_revert,mid_z,200,0.75,0.5,-1,50,-873119.0,-393262.0,-244026.0,-235831.0,50,76997,5139,68.19
804,mid_z_revert,mid_z,500,0.75,0.5,-1,150,-883619.0,-1427229.0,-283463.0,827073.0,150,101800,5869,64.37
805,mid_z_trend,mid_z,50,1.5,0.5,1,150,-885595.0,484523.0,-656204.0,-713914.0,150,212157,11987,43.66
806,momentum_trend,momentum,200,2.0,0.0,1,100,-886646.0,462491.0,-531913.0,-817224.0,100,60394,3473,87.68
807,momentum_trend,momentum,10,2.0,0.0,1,150,-895365.0,57842.0,-309502.0,-643705.0,150,335757,18673,43.43
808,mid_z_revert,mid_z,50,1.5,0.25,-1,50,-896491.0,-412332.0,-249026.0,-235133.0,50,79063,5271,60.94
809,ema_diff_revert,ema_diff,100,3.0,0.0,-1,50,-897535.0,-320187.0,-304544.0,-272804.0,50,51131,3107,92.09
810,ema_diff_trend,ema_diff,200,5.0,0.0,1,200,-902036.0,1361760.0,-332938.0,-1930858.0,200,83924,4623,84.15
811,mid_z_trend,mid_z,500,1.25,0.0,1,100,-902365.0,566708.0,-755457.0,-713616.0,100,18001,1034,94.18
812,mid_z_revert,mid_z,50,1.25,0.0,-1,50,-904591.0,-329386.0,-310729.0,-264476.0,50,51797,3174,90.79
813,mid_z_trend,mid_z,200,1.5,0.0,1,100,-906476.0,550388.0,-750797.0,-706067.0,100,26139,1495,90.87
814,ema_diff_revert,ema_diff,10,5.0,0.0,-1,50,-909292.0,-322832.0,-313347.0,-273113.0,50,52771,3246,70.02
815,mid_z_trend,mid_z,500,1.0,0.0,1,100,-909467.0,573189.0,-766873.0,-715783.0,100,20161,1157,94.84
816,mid_z_trend,mid_z,10,1.0,0.0,1,150,-911521.0,-72619.0,-748888.0,-90014.0,150,372164,20526,45.38
817,momentum_trend,momentum,500,4.0,0.0,1,200,-919707.0,1406215.0,-396591.0,-1929331.0,200,61030,3419,79.84
818,mid_z_revert,mid_z,100,1.25,0.25,-1,50,-921589.0,-334830.0,-313825.0,-272934.0,50,54633,3698,65.39
819,momentum_revert,momentum,20,8.0,0.0,-1,100,-922913.0,-465277.0,-142496.0,-315140.0,100,41478,2472,20.99
820,mid_z_trend,mid_z,500,0.75,0.0,1,100,-933628.0,568551.0,-779077.0,-723102.0,100,23821,1362,94.04
821,momentum_trend,momentum,20,2.0,0.0,1,50,-935427.0,-229978.0,-226691.0,-478758.0,50,120525,7415,76.6
822,ema_diff_revert,ema_diff,20,5.0,0.0,-1,50,-935891.0,-333101.0,-320929.0,-281861.0,50,55621,3403,79.25
823,ema_diff_trend,ema_diff,500,8.0,0.0,1,100,-940951.0,558156.0,-770157.0,-728950.0,100,25315,1454,91.33
824,mid_z_trend,mid_z,20,2.0,0.25,1,50,-941239.0,-218860.0,-354319.0,-368060.0,50,116949,7528,44.73
825,mid_z_trend,mid_z,10,1.5,0.0,1,100,-946178.0,-67227.0,-703259.0,-175692.0,100,221751,12480,49.34
826,momentum_revert,momentum,10,6.0,0.0,-1,100,-950548.0,-514970.0,-225220.0,-210358.0,100,72330,4268,16.89
827,mid_z_revert,mid_z,200,2.0,0.25,-1,100,-955762.0,-770159.0,-89712.0,-95891.0,100,35905,2184,47.04
828,momentum_trend,momentum,50,8.0,0.0,1,200,-956906.0,1389650.0,-466977.0,-1879579.0,200,77176,4298,38.12
829,mid_z_trend,mid_z,500,1.0,0.5,1,200,-957258.0,1351064.0,-339208.0,-1969114.0,200,86618,4916,57.28
830,ema_diff_trend,ema_diff,10,3.0,0.0,1,50,-963756.0,-209140.0,-390371.0,-364245.0,50,118097,6995,74.49
831,momentum_trend,momentum,10,6.0,0.0,1,150,-969758.0,59890.0,-757976.0,-271672.0,150,86165,4817,10.8
832,mid_z_trend,mid_z,50,1.0,0.5,1,50,-976363.0,-259633.0,-401027.0,-315703.0,50,134522,8801,61.7
833,mid_z_revert,mid_z,100,2.0,0.0,-1,100,-977646.0,-758179.0,-737378.0,517911.0,100,33475,1934,85.11
834,mid_z_trend,mid_z,200,1.25,0.0,1,100,-977684.0,540390.0,-779213.0,-738861.0,100,31955,1822,90.75
835,mid_z_trend,mid_z,500,0.75,0.25,1,200,-978239.0,1352532.0,-380712.0,-1950059.0,200,87702,4975,69.89
836,mid_z_revert,mid_z,50,1.0,0.0,-1,50,-979246.0,-350520.0,-335218.0,-293508.0,50,58919,3605,90.38
837,mid_z_trend,mid_z,20,1.0,0.25,1,200,-983747.0,233699.0,-409828.0,-807618.0,200,430139,23820,40.72
838,mid_z_revert,mid_z,200,2.0,0.5,-1,100,-984504.0,-779380.0,-101947.0,-103177.0,100,38855,2382,39.83
839,momentum_trend,momentum,500,12.0,0.0,1,200,-987416.0,1533722.0,-761975.0,-1759163.0,200,27115,1520,58.07
840,ema_diff_trend,ema_diff,200,8.0,0.0,1,100,-993663.0,523414.0,-787747.0,-729330.0,100,33151,1875,89.28
841,mid_z_trend,mid_z,20,1.0,0.0,1,50,-1011149.0,-246526.0,-384107.0,-380516.0,50,122305,7305,84.2
842,mid_z_revert,mid_z,100,1.25,0.5,-1,50,-1021931.0,-375352.0,-343161.0,-303418.0,50,65857,4518,58.54
843,mid_z_revert,mid_z,50,1.5,0.5,-1,50,-1023078.0,-453455.0,-288219.0,-281404.0,50,93027,6296,52.77
844,mid_z_revert,mid_z,100,1.0,0.25,-1,50,-1027636.0,-374178.0,-345622.0,-307836.0,50,66037,4426,69.63
845,ema_diff_trend,ema_diff,20,2.0,0.0,1,50,-1028939.0,-276014.0,-453192.0,-299733.0,50,135350,8033,82.11
846,ema_diff_trend,ema_diff,500,1.0,0.0,1,150,-1030251.0,847377.0,-443545.0,-1434083.0,150,97740,5408,90.22
847,ema_diff_revert,ema_diff,20,8.0,0.0,-1,200,-1033987.0,-1776650.0,849200.0,-106537.0,200,49652,2797,44.62
848,mid_z_revert,mid_z,500,0.75,0.5,-1,200,-1035534.0,-1976704.0,-337308.0,1278478.0,200,123032,7071,62.93
849,mid_z_revert,mid_z,20,2.0,0.0,-1,50,-1040337.0,-368328.0,-358911.0,-313098.0,50,66351,4046,74.92
850,ema_diff_trend,ema_diff,500,5.0,0.0,1,100,-1042815.0,524439.0,-813075.0,-754179.0,100,36081,2058,92.17
851,mid_z_trend,mid_z,200,1.0,0.0,1,100,-1043061.0,524008.0,-807406.0,-759663.0,100,37485,2132,91.43
852,imbalance_z_revert,imbalance_z,200,0.75,0.0,-1,200,-1045824.0,-804266.0,-115280.0,-126278.0,200,40076,2735,14.66
853,imbalance_z_revert,imbalance_z,200,1.0,0.0,-1,200,-1045824.0,-804266.0,-115280.0,-126278.0,200,40076,2735,14.66
854,imbalance_z_revert,imbalance_z,200,1.5,0.0,-1,200,-1045824.0,-804266.0,-115280.0,-126278.0,200,40076,2735,14.66
855,imbalance_z_revert,imbalance_z,200,2.0,0.0,-1,200,-1045824.0,-804266.0,-115280.0,-126278.0,200,40076,2735,14.66
856,ema_diff_revert,ema_diff,200,5.0,0.0,-1,150,-1047536.0,-1345572.0,-635778.0,933814.0,150,66970,3745,87.02
857,ema_diff_revert,ema_diff,100,2.0,0.0,-1,50,-1050600.0,-365611.0,-356573.0,-328416.0,50,67853,4137,91.61
858,mid_z_trend,mid_z,500,0.75,0.5,1,150,-1054381.0,835260.0,-381287.0,-1508354.0,150,100884,5719,64.37
859,momentum_trend,momentum,10,2.0,0.0,1,100,-1055741.0,-222735.0,-621352.0,-211654.0,100,269760,15482,52.7
860,mid_z_trend,mid_z,20,0.75,0.0,1,50,-1058630.0,-297813.0,-453061.0,-307756.0,50,139282,8301,84.61
861,mid_z_trend,mid_z,20,0.75,0.25,1,200,-1062672.0,57740.0,-586786.0,-533626.0,200,480950,26641,43.96
862,ema_diff_revert,ema_diff,50,3.0,0.0,-1,50,-1067397.0,-378512.0,-361575.0,-327310.0,50,68165,4168,89.24
863,mid_z_trend,mid_z,20,2.0,0.25,1,100,-1080191.0,62655.0,-557356.0,-585490.0,100,180519,10484,33.0
